"","Customer","Freq","Monetary","total_num_products","recency","samples_received","Customer Gender","Country","no_disc","0_25","25_abv","retail","third_party","corp","website","fragrance","skincare","bathbody","home","haircare","makeup","oral","beauty_acc","fashion_acc"
"9308",3222931,1,1040,3,189,1,"Unknown","SG","No","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"9309",3222935,1,142.59,2,343,0,"Unknown","SG","Yes","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No"
"9310",3223022,2,557.95268566,3,212,1,"Unknown","MY","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9311",3223105,1,65.42,1,499,0,"Unknown","SG","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No"
"9312",3223151,1,203.7,1,237,0,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9313",3223332,1,125.93,1,213,0,"Unknown","SG","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"9314",3223975,1,109.35,7,590,0,"M","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"9315",3224566,1,71.96,1,823,0,"Unknown","SG","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"9316",3224601,1,174.07,1,422,0,"F","SG","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
"9317",3224688,1,196.3,4,150,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9318",3224796,1,424.49,6,562,1,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"9319",3224801,1,247.66,5,562,1,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"9320",3225487,1,132.5695581,1,567,0,"Unknown","MY","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9321",3225612,3,727.91,3,377,2,"Unknown","SG","No","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"9322",3225879,1,356.64,1,596,1,"M","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9323",3226318,1,334.58,3,535,1,"Unknown","SG","Yes","No","No","No","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No"
"9324",3226352,1,370.09,1,647,1,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9325",3226368,1,523.36,1,699,1,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9326",3226452,1,818.6281803,4,176,0,"F","MY","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9327",3226465,1,131.48,1,253,0,"Unknown","SG","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"9328",3226486,2,854.14,2,268,1,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9329",3226578,1,168.52,2,158,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","Yes","No","No","No"
"9330",3226644,1,172.59336408,2,180,0,"Unknown","MY","Yes","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"9331",3226661,1,471.87,3,585,1,"Unknown","SG","No","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No"
"9332",3226675,1,317.59,1,190,1,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9333",3227141,1,242.99,2,544,1,"F","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"9334",3227174,1,46.73,3,841,0,"F","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"9335",3227448,1,20.56,1,803,0,"Unknown","SG","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"9336",3227677,2,202.87,2,162,1,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9337",3228273,1,29.91,2,827,0,"F","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"9338",3228275,9,5902.14,29,407,4,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9339",3228387,1,49.07,2,445,0,"F","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"9340",3228445,1,218.93,1,836,1,"Unknown","SG","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"9341",3228448,1,196.64,2,562,2,"Unknown","SG","No","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No"
"9342",3228460,1,183.36,3,634,1,"Unknown","SG","No","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"9343",3228463,1,413.08,1,680,1,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9344",3228481,1,447.66,4,546,1,"Unknown","SG","Yes","No","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No"
"9345",3228560,2,307.98988248,2,200,0,"Unknown","MY","Yes","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
"9346",3228625,6,1813.4,10,308,2,"M","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No"
"9347",3229474,1,550.93,1,365,0,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9348",3229700,5,1494.73,11,228,1,"Unknown","SG","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No"
"9349",3229847,1,75.23,3,778,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"9350",3229887,1,1235.19,2,396,0,"M","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9351",3229937,1,285.05,1,716,1,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9352",3230098,2,897.48,4,520,1,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","No"
"9353",3230295,1,275,1,136,0,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9354",3230780,1,500,3,350,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","Yes","Yes","No","No","No","No"
"9355",3230913,1,443.93,1,555,0,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9356",3231127,1,311.21,1,555,0,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9357",3231130,1,2479.72,11,590,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","Yes","No","Yes","No","Yes","Yes","No","No"
"9358",3231204,1,248.6,1,555,0,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9359",3231247,1,337.38,3,555,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No"
"9360",3231311,1,340.19,1,631,0,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9361",3231367,2,325.61,4,385,0,"Unknown","SG","No","No","No","Yes","No","No","Yes","Yes","Yes","No","Yes","No","No","No","No","No"
"9362",3231535,1,208.56,1,485,0,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9363",3231632,1,362.82,1,314,0,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9364",3231661,1,13.08,1,811,0,"Unknown","SG","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"9365",3231685,1,82.24,1,707,0,"Unknown","SG","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No"
"9366",3231755,1,165.74,1,178,1,"Unknown","SG","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"9367",3231824,1,355.14,1,784,1,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9368",3231848,2,691.02,3,408,0,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","No"
"9369",3231875,1,461.11,2,336,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9370",3233041,1,169.16,1,533,0,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9371",3233109,1,39.25,2,847,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"9372",3233197,1,360.46,1,157,0,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9373",3233249,1,129.63,1,361,0,"Unknown","SG","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"9374",3233473,1,82.5,1,380,0,"Unknown","SG","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"9375",3233578,1,373.83,1,762,1,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9376",3235375,1,381.31,6,814,0,"M","SG","Yes","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"9377",3235395,1,57,1,736,0,"F","SG","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No"
"9378",3235849,1,44.63621485,1,773,0,"F","MY","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9379",3235974,1,181.5206071,1,643,0,"Unknown","MY","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9380",3236756,1,196.3993453,1,393,0,"Unknown","MY","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9381",3237029,1,173.5456033,1,568,0,"Unknown","MY","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9382",3237422,1,35.11382235,1,139,0,"Unknown","MY","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9383",3237717,1,227.6446957,1,138,0,"Unknown","MY","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9384",3239723,2,588.62,2,257,2,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9385",3239733,1,84.56,2,812,0,"F","SG","No","Yes","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No"
"9386",3242228,1,573.33,3,319,1,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","No"
"9387",3242229,6,313.55,7,164,2,"M","SG","Yes","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
"9388",3242242,1,297.78,2,169,1,"Unknown","SG","No","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"9389",3242881,1,216.82,1,786,1,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9390",3242995,1,329.35,3,474,1,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"9391",3243236,1,22.22,2,275,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"9392",3243720,1,35.19,1,443,0,"Unknown","SG","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"9393",3243774,1,456.78,1,842,0,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9394",3244162,1,399.53,1,534,0,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9395",3244235,1,75.93,1,491,1,"Unknown","SG","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"9396",3244354,1,524.3,3,573,1,"Unknown","SG","Yes","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No"
"9397",3244662,1,724.3,2,518,1,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9398",3244839,1,232.99,2,544,1,"Unknown","SG","No","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No"
"9399",3244878,1,841.11,11,303,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","No","No"
"9400",3244891,1,352.71,3,511,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","No"
"9401",3244922,1,373.83,1,622,0,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9402",3245150,1,168.22,1,779,1,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9403",3245154,2,691.83,4,367,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9404",3245174,4,2228.03,8,689,3,"F","SG","No","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
"9405",3245538,1,401.7259336,1,275,1,"Unknown","MY","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9406",3249391,1,317.76,1,687,1,"Unknown","SG","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"9407",3249502,2,255.56,2,149,1,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
"9408",3249515,1,313.08,1,740,1,"F","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9409",3249593,1,423.93,3,722,1,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No"
"9410",3249618,1,346.3,2,277,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
"9411",3250164,1,490.74,1,165,1,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9412",3252005,1,588.04,11,781,0,"F","SG","Yes","No","No","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No"
"9413",3252312,2,89.62,3,153,1,"Unknown","SG","No","No","No","Yes","No","No","No","No","Yes","No","Yes","No","No","No","No","No"
"9414",3252387,1,125.23,1,698,0,"Unknown","SG","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"9415",3252401,1,222.43,1,674,1,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9416",3252403,3,767.63,8,410,1,"Unknown","SG","No","No","No","No","No","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes","No"
"9417",3252429,2,216.93200419,3,286,0,"M","MY","Yes","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
"9418",3252481,3,727.48,4,431,1,"Unknown","SG","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","No","No","No","No","No"
"9419",3252519,2,284.11,2,676,0,"Unknown","SG","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","No","No","No","No","No"
"9420",3252638,1,383.33,1,217,1,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9421",3252718,1,363.55,1,813,0,"M","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9422",3253246,1,42.06,3,802,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"9423",3253394,1,673.83,14,772,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No","No"
"9424",3253408,1,106.48,1,491,0,"Unknown","SG","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"9425",3253518,1,306.67,1,410,0,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9426",3253577,1,79.63,3,401,2,"Unknown","SG","Yes","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No"
"9427",3253654,1,446.3621485,1,181,1,"F","MY","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"9428",3254273,1,1784.17,6,381,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
"9429",3255244,1,46.73,1,851,0,"Unknown","SG","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"9430",3255508,1,93.46,4,605,1,"Unknown","SG","Yes","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No"
"9431",3255525,1,445.79,1,547,1,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9432",3255655,1,84.11,1,797,0,"Unknown","SG","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No"
"9433",3255725,1,66.36,2,830,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"9434",3255827,3,1868.43,10,337,2,"Unknown","SG","No","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"9435",3256302,1,5022.76446994,20,527,1,"M","MY","Yes","No","No","Yes","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No"
"9436",3256332,1,85,1,149,1,"F","SG","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No"
"9437",3256550,2,1004.67,2,610,2,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9438",3257057,2,1143.55,4,738,0,"F","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9439",3257059,1,57.94,5,850,1,"M","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"9440",3257476,1,446.73,1,813,0,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9441",3257558,1,207.48,2,558,0,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","No"
"9442",3257563,1,269.95,1,199,1,"Unknown","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9443",3258329,1,19.44,1,205,0,"Unknown","SG","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"9444",3258674,2,229.1325696,2,170,0,"Unknown","MY","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9445",3259188,4,180.37,12,504,0,"F","SG","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"9446",3259190,1,177.31,1,380,1,"F","SG","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
"9447",3259300,1,247.5,1,321,1,"M","SG","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9448",3259551,1,256.3,2,169,1,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
"9449",3259580,1,754.21,3,788,1,"Unknown","SG","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9450",3259679,3,589.19803606,4,204,0,"Unknown","MY","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"9451",3259720,2,483.97,3,304,1,"Unknown","SG","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No"
